transaction_id,customer_id,customer_name,region,product,invoice_date,shipment_date,recognition_date,quantity,sales_amount,cost_amount,return_amount,customer_tenure_days,risk_score,risk_level,risk_reasons,cutoff,post_period_return,high_value,negative_sale,margin_outlier,new_customer,date_mismatch,amount,suggested_procedure
INV000115,C0268,Customer 0268,Central China,Inspection camera,2025-04-25,2025-04-27,2025-04-27,12,542547.57,347230.45,0,1705,0,Low,,False,False,False,False,False,False,False,542547.57,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000116,C0031,Customer 0031,East China,Industrial sensor,2025-11-28,2025-11-29,2025-11-30,9,83415.43,55054.18,39479.25,2316,18,Medium,post period return,False,True,False,False,False,False,False,83415.43,Inspect credit note and subsequent return; evaluate occurrence and variable consideration
INV000117,C0062,Customer 0062,South China,Robot arm,2025-08-25,2025-08-25,2025-08-25,1,195537.83,148608.75,0,750,0,Low,,False,False,False,False,False,False,False,195537.83,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000118,C0074,Customer 0074,East China,Control module,2025-06-25,2025-06-27,2025-06-28,7,112219.28,78553.49,0,1762,0,Low,,False,False,False,False,False,False,False,112219.28,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000119,C0100,Customer 0100,North China,Inspection camera,2025-11-27,2025-11-27,2025-11-28,9,404672.51,258990.4,0,3141,0,Low,,False,False,False,False,False,False,False,404672.51,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000120,C0017,Customer 0017,Export,Robot arm,2025-11-26,2025-11-27,2025-11-28,3,521886.86,396634.01,0,610,0,Low,,False,False,False,False,False,False,False,521886.86,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000121,C0090,Customer 0090,North China,Control module,2025-02-18,2025-02-18,2025-02-18,9,152686.54,106880.58,0,1401,0,Low,,False,False,False,False,False,False,False,152686.54,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000122,C0011,Customer 0011,Central China,Control module,2025-03-27,2025-03-29,2025-03-30,4,63641.85,44549.29,0,2146,0,Low,,False,False,False,False,False,False,False,63641.85,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000123,C0172,Customer 0172,Export,Servo drive,2025-04-15,2025-04-15,2025-04-16,4,103425.79,74466.57,0,2461,0,Low,,False,False,False,False,False,False,False,103425.79,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000124,C0165,Customer 0165,South China,Industrial sensor,2025-01-18,2025-01-20,2025-01-20,4,36431.27,24044.64,0,1661,0,Low,,False,False,False,False,False,False,False,36431.27,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000125,C0028,Customer 0028,West China,Control module,2025-08-12,2025-08-11,2025-08-12,12,189130.27,132391.19,0,259,0,Low,,False,False,False,False,False,False,False,189130.27,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000126,C0331,Customer 0331,East China,Control module,2025-03-05,2025-03-07,2025-03-07,5,75542.08,52879.46,0,2814,0,Low,,False,False,False,False,False,False,False,75542.08,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000127,C0174,Customer 0174,West China,Servo drive,2025-10-11,2025-10-12,2025-10-13,1,27915.87,20099.42,0,356,0,Low,,False,False,False,False,False,False,False,27915.87,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000128,C0009,Customer 0009,Central China,Servo drive,2025-02-23,2025-02-23,2025-02-23,5,131289.89,94528.72,0,2574,0,Low,,False,False,False,False,False,False,False,131289.89,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000129,C0322,Customer 0322,South China,Control module,2025-01-13,2025-01-13,2025-01-13,3,46268.55,32387.98,0,2494,0,Low,,False,False,False,False,False,False,False,46268.55,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000130,C0082,Customer 0082,Export,Servo drive,2025-01-01,2025-01-01,2025-01-01,12,309821.19,223071.26,0,2737,0,Low,,False,False,False,False,False,False,False,309821.19,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000131,C0129,Customer 0129,Export,Robot arm,2025-03-01,2025-03-02,2025-03-02,4,718869.5,546340.82,0,-31,9,Low,new customer,False,False,False,False,False,True,False,718869.5,Confirm balance and validate customer existence and commercial substance
INV000132,C0069,Customer 0069,East China,Robot arm,2025-04-20,2025-04-19,2025-04-19,7,1351452.6,1027103.98,0,1437,0,Low,,False,False,False,False,False,False,False,1351452.6,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000133,C0068,Customer 0068,East China,Production cell,2025-02-28,2025-02-28,2025-03-01,3,1937111.13,1530317.79,0,1440,0,Low,,False,False,False,False,False,False,False,1937111.13,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000134,C0273,Customer 0273,South China,Inspection camera,2025-08-26,2025-08-28,2025-08-28,7,272648.27,174494.89,0,664,0,Low,,False,False,False,False,False,False,False,272648.27,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000135,C0088,Customer 0088,North China,Inspection camera,2025-05-27,2025-05-27,2025-05-27,9,389365.28,249193.78,0,1471,0,Low,,False,False,False,False,False,False,False,389365.28,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000136,C0229,Customer 0229,South China,Servo drive,2025-08-09,2025-08-09,2025-08-10,2,56188.71,40455.87,0,1026,0,Low,,False,False,False,False,False,False,False,56188.71,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000137,C0324,Customer 0324,West China,Inspection camera,2025-08-16,2025-08-18,2025-08-19,7,272338.24,174296.48,0,1604,0,Low,,False,False,False,False,False,False,False,272338.24,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000138,C0314,Customer 0314,South China,Inspection camera,2025-04-27,2025-04-27,2025-04-27,12,467827.66,299409.7,0,221,0,Low,,False,False,False,False,False,False,False,467827.66,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000139,C0295,Customer 0295,Export,Servo drive,2025-07-21,2025-07-21,2025-07-21,8,202778.24,146000.34,0,1216,0,Low,,False,False,False,False,False,False,False,202778.24,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000140,C0136,Customer 0136,West China,Control module,2025-12-23,2025-12-23,2025-12-23,4,60200.06,42140.04,0,2614,0,Low,,False,False,False,False,False,False,False,60200.06,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000141,C0248,Customer 0248,West China,Industrial sensor,2025-08-26,2025-08-27,2025-08-28,1,8770.42,5788.48,0,244,0,Low,,False,False,False,False,False,False,False,8770.42,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000142,C0147,Customer 0147,South China,Robot arm,2025-07-24,2025-07-23,2025-07-23,5,975630.53,741479.2,0,2082,0,Low,,False,False,False,False,False,False,False,975630.53,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000143,C0014,Customer 0014,North China,Inspection camera,2025-06-10,2025-06-10,2025-06-11,9,362526.87,232017.2,0,121,0,Low,,False,False,False,False,False,False,False,362526.87,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000144,C0348,Customer 0348,Central China,Inspection camera,2025-01-03,2025-01-04,2025-01-05,6,247512.3,158407.87,0,2170,0,Low,,False,False,False,False,False,False,False,247512.3,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000145,C0210,Customer 0210,Export,Robot arm,2025-06-04,2025-06-05,2025-06-05,1,185987.0,141350.12,0,1755,0,Low,,False,False,False,False,False,False,False,185987.0,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000146,C0128,Customer 0128,North China,Inspection camera,2025-10-21,2025-10-20,2025-10-21,3,132168.01,84587.53,0,2020,0,Low,,False,False,False,False,False,False,False,132168.01,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000147,C0171,Customer 0171,Export,Production cell,2025-05-08,2025-05-07,2025-05-07,12,8312133.53,6566585.49,7206988.86,810,33,Medium,post period return; high value,False,True,True,False,False,False,False,8312133.53,Inspect credit note and subsequent return; evaluate occurrence and variable consideration
INV000148,C0266,Customer 0266,West China,Inspection camera,2025-11-03,2025-11-02,2025-11-02,7,301953.71,193250.38,0,1252,0,Low,,False,False,False,False,False,False,False,301953.71,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000149,C0066,Customer 0066,Central China,Industrial sensor,2025-03-27,2025-03-26,2025-03-27,8,63481.91,41898.06,0,928,0,Low,,False,False,False,False,False,False,False,63481.91,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000150,C0075,Customer 0075,West China,Robot arm,2025-11-13,2025-11-13,2025-11-13,5,902098.08,685594.54,0,1327,0,Low,,False,False,False,False,False,False,False,902098.08,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000151,C0195,Customer 0195,West China,Servo drive,2025-03-20,2025-03-20,2025-03-21,5,131280.58,94522.02,0,2369,0,Low,,False,False,False,False,False,False,False,131280.58,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000152,C0198,Customer 0198,East China,Control module,2025-05-19,2025-05-18,2025-05-19,3,48371.12,33859.78,0,84,0,Low,,False,False,False,False,False,False,False,48371.12,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000153,C0226,Customer 0226,Central China,Robot arm,2025-08-18,2025-08-17,2025-08-17,3,520920.34,395899.46,0,390,0,Low,,False,False,False,False,False,False,False,520920.34,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000154,C0111,Customer 0111,Export,Servo drive,2025-05-29,2025-05-30,2025-05-31,8,225010.21,162007.35,0,425,0,Low,,False,False,False,False,False,False,False,225010.21,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000155,C0329,Customer 0329,North China,Control module,2025-06-29,2025-06-30,2025-06-30,2,31760.7,22232.49,0,2699,0,Low,,False,False,False,False,False,False,False,31760.7,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000156,C0111,Customer 0111,Export,Industrial sensor,2025-03-28,2025-03-30,2025-03-31,3,26746.61,17652.77,0,363,0,Low,,False,False,False,False,False,False,False,26746.61,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000157,C0303,Customer 0303,Export,Control module,2025-03-22,2025-03-22,2025-03-22,8,133180.5,93226.35,0,1271,0,Low,,False,False,False,False,False,False,False,133180.5,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000158,C0061,Customer 0061,South China,Robot arm,2025-03-30,2025-03-30,2025-03-30,5,966217.78,734325.51,0,775,0,Low,,False,False,False,False,False,False,False,966217.78,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000159,C0015,Customer 0015,West China,Control module,2025-12-10,2025-12-11,2025-12-11,11,180729.03,126510.32,0,982,0,Low,,False,False,False,False,False,False,False,180729.03,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000160,C0093,Customer 0093,Central China,Inspection camera,2025-01-29,2025-01-29,2025-01-29,5,198948.76,127327.21,0,1772,0,Low,,False,False,False,False,False,False,False,198948.76,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000161,C0257,Customer 0257,Export,Inspection camera,2025-04-07,2025-04-07,2025-04-07,2,83832.35,53652.7,0,2868,0,Low,,False,False,False,False,False,False,False,83832.35,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000162,C0078,Customer 0078,North China,Industrial sensor,2025-08-09,2025-08-11,2025-08-11,12,101997.92,67318.63,0,589,0,Low,,False,False,False,False,False,False,False,101997.92,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000163,C0037,Customer 0037,North China,Servo drive,2025-02-09,2025-02-09,2025-02-10,6,167954.23,120927.05,0,1756,0,Low,,False,False,False,False,False,False,False,167954.23,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000164,C0294,Customer 0294,West China,Servo drive,2025-08-09,2025-08-09,2025-08-09,11,304104.76,218955.43,0,1651,0,Low,,False,False,False,False,False,False,False,304104.76,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000165,C0324,Customer 0324,West China,Production cell,2025-05-18,2025-05-18,2025-05-18,9,5947124.2,4698228.12,0,1514,0,Low,,False,False,False,False,False,False,False,5947124.2,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000166,C0058,Customer 0058,East China,Control module,2025-04-17,2025-04-17,2025-04-18,2,33114.87,23180.41,0,2395,0,Low,,False,False,False,False,False,False,False,33114.87,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000167,C0350,Customer 0350,West China,Robot arm,2025-01-15,2025-01-15,2025-01-15,12,2350941.92,1786715.86,0,986,0,Low,,False,False,False,False,False,False,False,2350941.92,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000168,C0330,Customer 0330,East China,Robot arm,2025-12-26,2025-12-25,2025-12-25,7,1211271.51,920566.35,0,3129,0,Low,,False,False,False,False,False,False,False,1211271.51,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000169,C0295,Customer 0295,Export,Servo drive,2025-12-29,2025-12-29,2025-12-29,12,351258.34,252906.0,0,1377,22,Medium,cutoff,True,False,False,False,False,False,False,351258.34,"Inspect contract, invoice and proof of delivery; test cut-off"
INV000170,C0034,Customer 0034,North China,Industrial sensor,2025-07-07,2025-07-07,2025-07-07,6,55210.56,36438.97,0,366,0,Low,,False,False,False,False,False,False,False,55210.56,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000171,C0326,Customer 0326,North China,Industrial sensor,2025-03-10,2025-03-10,2025-03-10,1,8831.96,5829.09,0,1654,0,Low,,False,False,False,False,False,False,False,8831.96,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000172,C0020,Customer 0020,Central China,Robot arm,2025-11-18,2025-11-17,2025-11-17,3,597949.8,454441.85,0,2872,0,Low,,False,False,False,False,False,False,False,597949.8,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000173,C0310,Customer 0310,West China,Control module,2025-06-19,2025-06-19,2025-06-19,2,33066.12,23146.29,0,802,0,Low,,False,False,False,False,False,False,False,33066.12,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000174,C0118,Customer 0118,East China,Production cell,2025-04-21,2025-04-21,2025-04-21,7,4871006.18,3848094.88,0,2069,0,Low,,False,False,False,False,False,False,False,4871006.18,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
INV000175,C0050,Customer 0050,Export,Robot arm,2025-08-02,2025-08-02,2025-08-02,6,1186333.14,901613.19,0,2338,0,Low,,False,False,False,False,False,False,False,1186333.14,"Vouch transaction to contract, invoice, dispatch evidence and cash receipt"
